message,attributes,tags,timestamp
User activity: iilluummiinnaattoorr uploaded Catalog_for_Seller_2V1DJW-6751N.xlsx with 9819 EANs,"{""function"":""log_user_activity"",""level"":""info"",""line"":118,""logger"":""bot_activity"",""module"":""structured_logging"",""timestamp"":""2025-09-19T13:29:10.766313Z"",""user_id"":""6755735414""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:14.220434730Z
🕐 Таймер запущен для пользователя 6755735414,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828621524Z
Начинаем обработку файла поставщика: temp_files/6755735414/Catalog_for_Seller_2V1DJW-6751N.xlsx,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828631114Z
Извлекаем EAN коды и обрабатываем через TradeWatch...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828636705Z
🔄 ПЕРЕНАПРАВЛЕНИЕ НА НОВУЮ ВЕРСИЮ С ОДНИМ БРАУЗЕРОМ И ВКЛАДКАМИ...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828644240Z
🔧 Настройки: headless=True,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828649403Z
📖 Читаем файл поставщика: temp_files/6755735414/Catalog_for_Seller_2V1DJW-6751N.xlsx,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828653784Z
🔢 Найдено 9819 EAN кодов в файле поставщика,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828657898Z
📦 Разбиваем на 22 групп по 450 кодов,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828662338Z
🧹 Очищаем старые файлы TradeWatch...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828666768Z
🚀 ИСПОЛЬЗУЕМ НЕЗАВИСИМУЮ ПАРАЛЛЕЛЬНУЮ ОБРАБОТКУ (каждый браузер автономен),"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828673240Z
"🚀 ЗАПУСК НЕЗАВИСИМОЙ ПАРАЛЛЕЛЬНОЙ ОБРАБОТКИ: 22 групп, макс. 2 браузеров одновременно","{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828677976Z
⚡ Каждый браузер работает ПОЛНОСТЬЮ НЕЗАВИСИМО - никто не ждет других!,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828683602Z
"🔧 Настройки: headless=True, max_parallel=2","{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828688603Z
🔥 НЕЗАВИСИМЫЙ БРАУЗЕР 1: Запуск автономной обработки группы 1,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828693717Z
🔥 БРАУЗЕР 1: Запуск отдельного браузера для группы 1,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828698129Z
📄 Ожидаемое имя файла: TradeWatch_raport_konkurencji_batch_1_20250919_132917_563.xlsx,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828704440Z
📁 Браузер 1: Уникальная папка для скачивания: /app/temp_files/6755735414/tradewatch_downloads/browser_1_20250919_132917_563,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828709449Z
⏳ Задержка перед попыткой 1: 0.7 сек,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828714893Z
🔥 НЕЗАВИСИМЫЙ БРАУЗЕР 2: Запуск автономной обработки группы 2,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828719622Z
🔥 БРАУЗЕР 2: Запуск отдельного браузера для группы 2,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828724011Z
📄 Ожидаемое имя файла: TradeWatch_raport_konkurencji_batch_2_20250919_132917_564.xlsx,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828728690Z
📁 Браузер 2: Уникальная папка для скачивания: /app/temp_files/6755735414/tradewatch_downloads/browser_2_20250919_132917_564,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828732650Z
⏳ Задержка перед попыткой 1: 0.8 сек,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828736657Z
🚀 ЗАПУЩЕНО 22 НЕЗАВИСИМЫХ БРАУЗЕРОВ,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828742161Z
⏳ Браузеры будут завершаться по мере готовности (макс. 2 одновременно),"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828746166Z
🔒 Попытка 1/3: Создание Chrome драйвера...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828750692Z
✅ Используем системный Chrome с предустановленным ChromeDriver,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828754961Z
🔐 Браузер 1: ЛОГИНИМСЯ В TRADEWATCH...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828759120Z
🔒 Попытка 1/3: Создание Chrome драйвера...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828768448Z
"❌ Браузер 1: Ошибка при обработке: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))","{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828772501Z
🔒 Закрываем браузер 1,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828776670Z
"Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fa05452bb50>: Failed to establish a new connection: [Errno 111] Connection refused')': /session/5695eaf61f8ba0e9a926e7d82790ef20","{""function"":""urlopen"",""level"":""warn"",""line"":868,""logger"":""urllib3.connectionpool"",""module"":""connectionpool"",""timestamp"":""2025-09-19T13:29:19.822659Z""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828781572Z
"Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fa0545a3190>: Failed to establish a new connection: [Errno 111] Connection refused')': /session/5695eaf61f8ba0e9a926e7d82790ef20","{""function"":""urlopen"",""level"":""warn"",""line"":868,""logger"":""urllib3.connectionpool"",""module"":""connectionpool"",""timestamp"":""2025-09-19T13:29:19.824588Z""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828785796Z
"Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fa05452b3a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /session/5695eaf61f8ba0e9a926e7d82790ef20","{""function"":""urlopen"",""level"":""warn"",""line"":868,""logger"":""urllib3.connectionpool"",""module"":""connectionpool"",""timestamp"":""2025-09-19T13:29:19.825081Z""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:19.828790697Z
🧹 Память очищена после закрытия браузера 1,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336458065Z
❌ НЕЗАВИСИМЫЙ БРАУЗЕР 1: Ошибка при обработке группы 1,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336466105Z
🏁 НЕЗАВИСИМЫЙ БРАУЗЕР 1: Освободил слот для следующего браузера,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336470815Z
🔥 НЕЗАВИСИМЫЙ БРАУЗЕР 3: Запуск автономной обработки группы 3,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336476042Z
🔥 БРАУЗЕР 3: Запуск отдельного браузера для группы 3,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336493255Z
📄 Ожидаемое имя файла: TradeWatch_raport_konkurencji_batch_3_20250919_132919_901.xlsx,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336498585Z
💥 БРАУЗЕР 1 НЕУДАЧА: Группа 1 не обработана,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336505839Z
📁 Браузер 3: Уникальная папка для скачивания: /app/temp_files/6755735414/tradewatch_downloads/browser_3_20250919_132919_901,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336510269Z
⏳ Задержка перед попыткой 1: 0.5 сек,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336514834Z
✅ Используем системный Chrome с предустановленным ChromeDriver,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""ea6c9e51-e9a0-4215-a202-c88c862ffcab"",""replica"":""4983c025-cd7e-4f4c-8af2-3689a40e795f""}",2025-09-19T13:29:21.336518919Z
