message,attributes,tags,timestamp
#19 0x558060a2b6a2 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.491067453Z
#20 0x558060a3ddc3 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.491075326Z
#21 0x7fbca615cb7b <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.491082349Z
,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.491089400Z
🔄 Попытка с ChromeDriverManager...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.491095904Z
====== WebDriver manager ======,"{""function"":""log"",""level"":""info"",""line"":11,""logger"":""WDM"",""module"":""logger"",""timestamp"":""2025-09-19T13:46:36.485589Z""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.491102408Z
Get LATEST chromedriver version for google-chrome,"{""function"":""log"",""level"":""info"",""line"":11,""logger"":""WDM"",""module"":""logger"",""timestamp"":""2025-09-19T13:46:36.680829Z""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.684017068Z
Get LATEST chromedriver version for google-chrome,"{""function"":""log"",""level"":""info"",""line"":11,""logger"":""WDM"",""module"":""logger"",""timestamp"":""2025-09-19T13:46:36.713144Z""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.716431713Z
Driver [/root/.wdm/drivers/chromedriver/linux64/140.0.7339.185/chromedriver-linux64/chromedriver] found in cache,"{""function"":""log"",""level"":""info"",""line"":11,""logger"":""WDM"",""module"":""logger"",""timestamp"":""2025-09-19T13:46:36.735664Z""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:36.739694722Z
❌ ChromeDriverManager тоже не сработал: Message: invalid session id: session deleted as the browser has closed the connection,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:40.925564982Z
from disconnected: Unable to receive message from renderer,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:40.925570380Z
"  (Session info: chrome=140.0.7339.185); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessionidexception","{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:40.925575450Z
Stacktrace:,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:40.925580543Z
#0 0x55a98bf53cba <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:40.925585400Z
#1 0x55a98b9c88e0 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:40.925590401Z
#2 0x55a98b9b0ef9 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:40.925594581Z
#3 0x55a98b9aea82 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""c802055b-90a2-4fc2-8fa1-ba2ddf6e1ec1"",""replica"":""e9d4dffa-b41e-4d54-a377-25801bf62150""}",2025-09-19T13:46:40.925603423Z
