message,attributes,tags,timestamp
   💀 Дополнительно убит процесс 210,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015734495Z
💥 БРАУЗЕР 7 НЕУДАЧА: Группа 7 не обработана,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015735321Z
   💀 Дополнительно убит процесс 602,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015739438Z
#16 0x55d55a5bc6a2 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015739985Z
🚨 Обнаружен версионный конфликт Chrome/ChromeDriver! Принудительная очистка...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015744125Z
   💀 Дополнительно убит процесс 215,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015744300Z
   ✅ Экстренная очистка выполнена,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015745132Z
      PID 100: chrome_crashpad (0MB),"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015745524Z
#17 0x55d55a5cedc3 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015749912Z
   💀 Дополнительно убит процесс 648,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015751757Z
🔒 Попытка 1/3: Создание Chrome драйвера...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015753273Z
   💀 Дополнительно убит процесс 216,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015768089Z
#18 0x7f623cef2b7b <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015773623Z
🔍 ГЛУБОКАЯ ДИАГНОСТИКА СИСТЕМНЫХ РЕСУРСОВ:,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015774514Z
   💾 Память: 135420MB свободно из 393439MB,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015781110Z
,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015783654Z
   💀 Дополнительно убит процесс 426,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015785011Z
   💀 Дополнительно убит процесс 428,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015793794Z
   💀 Дополнительно убит процесс 492,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015796872Z
   💀 Дополнительно убит процесс 650,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015797209Z
#0 0x55d55a5cfcba <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015800014Z
   💀 Дополнительно убит процесс 433,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015802962Z
   💀 Дополнительно убит процесс 538,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015805676Z
#1 0x55d55a0448e0 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015808721Z
   💀 Дополнительно убит процесс 434,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015812068Z
   💀 Дополнительно убит процесс 264,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015812987Z
   💀 Дополнительно убит процесс 540,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015814309Z
#2 0x55d55a084bce <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015816731Z
   💀 Дополнительно убит процесс 545,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015822053Z
#3 0x55d55a0807b5 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015824238Z
   💀 Дополнительно убит процесс 483,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015824294Z
   💀 Дополнительно убит процесс 273,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015825711Z
#4 0x55d55a07a2c8 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015829731Z
   💀 Дополнительно убит процесс 546,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015832512Z
   💀 Дополнительно убит процесс 319,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015835039Z
   💀 Дополнительно убит процесс 326,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015838042Z
#5 0x55d55a0ca3c6 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015838562Z
   💀 Дополнительно убит процесс 593,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015842103Z
#10 0x55d55a5938b8 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015842997Z
   💀 Дополнительно убит процесс 321,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015843274Z
#6 0x55d55a0c9a96 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015846422Z
   💀 Дополнительно убит процесс 327,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015851285Z
#11 0x55d55a5975e2 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015852517Z
#12 0x55d55a57a683 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015859581Z
   💀 Дополнительно убит процесс 371,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015863054Z
🔥 СУПЕР-АГРЕССИВНАЯ ОЧИСТКА ПРОЦЕССОВ...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015865493Z
#13 0x55d55a598135 <unknown>,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015867629Z
   💀 Дополнительно убит процесс 380,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015873925Z
   📊 Chrome процессов до очистки: 204,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015874574Z
   💀 Дополнительно убит процесс 98,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015881702Z
   💀 Дополнительно убит процесс 100,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""eefdc550-b7a2-47f5-a368-41e0de1b3ce8"",""replica"":""363ec0d9-31d4-42dd-82fa-515675742517""}",2025-09-19T14:04:21.015888393Z
