message,attributes,tags,timestamp
🔍 ПРОВЕРКА СИСТЕМНЫХ РЕСУРСОВ:,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:11:44.318634231Z
   💾 Память: True (128900MB >= 400MB),"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:11:44.318640623Z
   🖥️  CPU: True (8.1% < 80%),"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:11:44.318646637Z
   🔒 Изолированный профиль: /tmp/chrome_profile_139964824151744_1758568297,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:11:44.318655640Z
"🔧 Настройки Chrome: headless=True, Railway-оптимизированные","{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330845909Z
🔍 НАСТРОЙКА АВТОПОРТА WEBDRIVER:,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330849917Z
   ✅ Используем проверенный свободный порт: 9596,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330854375Z
🔧 Попытка использования системного ChromeDriver...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330858744Z
🔗 Попытка соединения 1/5...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330863504Z
   ✅ Соединение с ChromeDriver установлено успешно,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330867609Z
"✅ Системный ChromeDriver создан, отслеживаем 47 процессов","{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330871795Z
🔐 Браузер 8: ЛОГИНИМСЯ В TRADEWATCH...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330875755Z
🧹 Браузер 7: АГРЕССИВНАЯ ОЧИСТКА поля EAN...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330879899Z
НАЧИНАЕМ АГРЕССИВНУЮ ОЧИСТКУ поля EAN кодов для группы 7...,"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330884238Z
Изначальное содержимое поля: '',"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330888232Z
Попытка 1: Содержимое поля после очистки: '',"{""level"":""info""}","{""project"":""6e8b378f-f6e4-4c38-a37a-442cc34c18c6"",""environment"":""1085ec41-076e-41dc-8ca1-46972be5914d"",""service"":""043ced54-9657-47dd-a92a-a667796184ef"",""deployment"":""4135daf8-bd8d-4042-a709-37ab47883da7"",""replica"":""e36b3dc3-e898-4b67-924d-4908b974f435""}",2025-09-22T19:13:04.330892051Z
